userid,label,v1_mfcc1,v1_mfcc2,v1_mfcc3,v1_mfcc4,v1_mfcc5,v1_mfcc6,v1_mfcc7,v1_mfcc8,v1_mfcc9,v1_mfcc10,v1_mfcc11,v1_mfcc12,v1_mfcc13,v1_mfcc14,v1_mfcc15,v1_mfcc16,v1_mfcc17,v1_mfcc18,v1_mfcc19,v1_mfcc20,v1_mfcc21,v1_mfcc22,v1_mfcc23,v1_mfcc24,v1_mfcc25,v1_mfcc26,v1_mfcc27,v1_mfcc28,v1_mfcc29,v1_mfcc30,v1_mfcc31,v1_mfcc32,v1_mfcc33,v1_mfcc34,v1_mfcc35,v1_mfcc36,v2_meanX,v2_meanY,v2_meanZ,v2_sdX,v2_sdY,v2_sdZ,v2_maxX,v2_maxY,v2_maxZ,v2_corXY,v2_corXZ,v2_corYZ,v2_meanMagnitude,v2_sdMagnitude,v2_auc,v2_meanDif
user1,eat_chips,119.280177993839,-11.1382811812773,-8.79580530362026,-3.53816104500469,-11.1344285678652,-3.22271094760758,-2.90273472154082,-1.19381243483029,-3.02329515337369,0.803984156838411,-8.50922963083163,-3.8430806158494,113.416238501769,-7.27821746732436,-7.373464201254,-8.32431539679078,-8.70660799682745,0.258792170475507,-5.06339179277531,-3.43157803391396,-0.964067990578311,-2.58465490337843,-4.2574463316869,-5.76213358674668,108.390413429875,-3.35138538926854,-9.63354745366754,-6.10303901390319,-8.42604961941071,-3.11572065774518,-3.01481949272554,-2.99831385297572,-4.83000989659566,-3.51915835874773,-5.86720332258029,-1.82088688665465,0.652822637948718,0.710621365512821,-0.330378606153846,0.049946966473186,0.0504285121584377,0.0388341970577053,0.8601074,0.8937988,-0.22680664,0.131451490307686,-0.108114869513425,-0.111824513346959,1.02169329472383,0.0543389392955937,79.6920769884584,-0.00185421758014841
user1,eat_chips,110.774409168227,-4.18145871595161,-9.84657768814566,-6.1385028302896,-7.41377444315829,-1.84683237681233,-3.50259264484242,-2.92112579115004,-3.71992459488325,-3.79330452721315,-4.29045111267557,-4.07093217205908,121.301962840618,-11.2430339706388,-5.75484854484648,-7.65683223941714,-9.45795084654986,-2.89524206483879,-4.41187446064161,-2.28442122350789,-1.63470925287118,-2.36316013360106,-5.80987123112758,-1.11887251302266,129.781311670946,-12.4167011443809,-6.68452534058998,-5.50434255638703,-6.87100189930588,-8.36674831764026,-5.49739162412625,1.03219741392791,-4.50075201941176,0.0801212393665473,-2.11085320999243,1.87656139701761,0.641983694637681,0.677076255797101,-0.372066774492754,0.0385254809924474,0.0385435610540113,0.0221840851763529,0.7338867,0.75219727,-0.3215332,-0.80053194639191,0.365861610981076,-0.417569594976252,1.00602469747921,0.0184396342682573,69.4157041260655,0.000410838363176838
user1,eat_chips,128.826048034089,-12.699439619856,-8.41128821554061,-5.66694415597607,-5.69829640284217,-6.81882718763488,-5.29138613437381,-0.0513670384352985,-3.44670706393854,-1.94454641060897,-4.27757490474932,-0.346792265613034,112.544199259057,-7.12393191296611,-10.4047083117367,-5.49636107455975,-5.98154665661624,-7.22265620126034,-2.63415300714771,-4.12225975023556,-4.28376259467791,-3.73337724198983,-2.50798294799448,-2.71822573588739,108.598584111413,-4.70951409293413,-9.53526967504981,-8.43337759992541,-7.8735836316629,-3.1231931071815,-2.40785327380835,-2.12343964563825,-3.40825287167866,-3.95968122629676,-4.0539274420355,-2.97854663654939,0.641713458888889,0.668606230138889,-0.383368597916667,0.0435383990793082,0.0463122153541259,0.032113679547765,0.73339844,0.75146484,-0.31030273,-0.868275893888187,0.358593527451318,-0.445524450273054,1.00516237610485,0.0214046430181097,72.371691079549,-0.000103451786323155
user1,eat_chips,110.031798622625,-4.52288683524879,-9.42724196512292,-5.72530558938513,-10.0580509766333,-2.19401250754385,-3.94453557101694,-4.0787160013677,-3.27088387293075,-2.69914097371953,-2.89223336882622,-3.82678671148863,115.311612650818,-7.83676778079534,-8.26047376176193,-8.95824294007915,-3.95062655473939,-4.54394940146631,-3.35986633409246,-3.4584498264815,-6.63160457929894,-3.51328122696015,-3.63642370352829,-5.55738747861769,109.570440782628,-6.51755987801149,-8.42324024982975,-6.91788395485104,-7.39962570031729,-2.33513908237156,-2.21442159183923,-3.95280912832335,-3.36913947681213,-1.71282432021226,-6.265883897241,-1.89726874874717,0.649493483373494,0.659988586024096,-0.38318900686747,0.0630075272512965,0.0601034406456952,0.0244621376886537,0.74731445,0.77978516,-0.3305664,-0.951624693510179,0.531128778515502,-0.579298299655902,1.00604285311615,0.014940056907569,83.5015568086406,-0.000155838563633404
user1,eat_chips,110.049252236681,-5.5877102508227,-9.41091858635885,-5.85223523294018,-8.18408013893669,-0.724300232815865,-4.27157654617894,-4.05729907439836,-2.26714051710962,-4.35075549445843,-3.18987615217451,-2.85138442370815,116.269134976028,-8.22073121089654,-9.15659418293211,-7.36209117758871,-8.4207937556384,-6.48133331347536,-2.87987615076921,-1.76979015388564,0.153240340508399,-3.80935135224593,-3.45977574179111,-6.36632064093104,120.439194529995,-10.7492323131212,-8.3646581279408,-6.2165553233465,-3.60927169233104,-5.53466414018786,-3.5850429107215,-2.29544007345886,-4.02954642963858,-1.96517409743802,-4.09647223997821,-4.64874002866218,0.583822672077922,0.703505476493506,-0.406161221038961,0.0896844982884697,0.0662444360409971,0.0489879832874653,0.7167969,0.85375977,-0.3022461,-0.803174043909365,0.162178002849399,-0.263321129301938,1.00692499503591,0.038679849100967,77.5332246177649,-5.4031885449239e-05
user1,wash_hands,111.137554064299,-4.23657714492549,-5.96539963853003,0.84213431912823,-3.04333455713591,-4.88554757493248,-3.13922994137581,-0.969264500385628,2.29001817544333,1.33758297909509,-1.75167167823913,2.22104743740917,118.214628228856,-6.33085209982313,-0.65459288986499,-4.14750257001499,-0.405495557488845,-2.89791718105007,-3.90885750432128,7.55454454358381,-12.9121557174891,-0.222068666646139,-10.5921537156637,-0.0710844006215829,133.097128233387,-9.68595954478819,-9.19474108968355,-11.3050252028235,-5.94937420743549,-9.4729996576155,-5.29132640418293,10.1063912709668,-10.1192944197933,1.77631841762255,-6.44111871718932,-0.0740114390982878,-0.363370653887324,0.891058263943662,-0.0901016452584507,0.140950172100867,0.110873364666096,0.261116832408807,-0.068603516,1.1335449,0.31445313,0.404170151853555,0.473143580143851,0.57778985123175,1.01249112840921,0.0896938205260723,71.8868701170541,0.00204444621076208
user1,wash_hands,134.607120972209,-9.61898712487689,-10.3390388418543,-9.71255106403048,-5.35482932690481,-6.7220508970118,-6.59756314261183,8.18083599339731,-8.35816951497149,0.69271546278907,-8.23442682777369,0.725138742071352,135.060504161205,-11.5693572759678,-10.7958189221389,-8.19895762203103,-8.06662689555602,-5.11897821800926,-6.13178403244864,5.90106130540153,-6.12983868122885,0.0681347957324016,-7.49658043882418,2.03590934576539,135.797084073209,-10.4515620465667,-9.34969970981498,-8.14449018624824,-8.70899508086764,-5.07294784857566,-6.6267634031122,5.42998362668363,-6.79607578189606,-0.811462275042952,-6.44706137618891,1.3681486109899,-0.535349151580247,0.758270642716049,-0.321689936049383,0.429550991454207,0.291926591542865,0.842599288882488,0.5695801,1.9504395,1.7490234,-0.0299836769148383,0.707824072765898,0.139481105877134,1.3029669920058,0.487734504178185,105.54032635247,-0.00112507848050727
user1,wash_hands,137.498767252229,-8.86564976610006,-8.02460371150216,-8.62738113202504,-5.82696360289746,-5.19875613764509,-4.88885119673055,5.71882983237459,-9.05747128337281,-0.899495336937581,-7.20677511898583,-1.08675013316578,137.80958610904,-8.2648257677103,-7.86567707130849,-8.67041558740343,-6.70424067047022,-9.11824944265067,-8.28007001207122,5.85823381721163,-9.23448740048401,1.41274323219475,-2.81632609781286,2.8142154779907,135.097272366786,-10.2442069717955,-10.0201879790565,-8.1362306632728,-7.22643659436248,-5.63674833043364,-5.58081908703742,7.59168686276575,-9.55849335408787,-0.558726803267186,-8.66512552942629,1.60180111885935,-0.53117390587013,0.745380351298701,-0.316352349345455,0.314589067646517,0.307329126249766,0.407093329575147,0.39233398,2.3757324,1.2009277,0.109616240839889,-0.170596568871968,-0.0959821582673327,1.09929406601492,0.291462637748788,84.6456430831489,0.00122520784916668
user1,wash_hands,138.080679718359,-10.8469609028195,-8.46433245863772,-5.57347747916236,-7.32434599861185,-4.43795563436091,-6.04193385071247,5.50716267541084,-6.82405537282427,-0.901265558566402,-8.69608136841362,1.31675195588948,142.610877744754,-8.5266015399562,-9.44898562643808,-7.91255142944349,-4.75541946600068,-4.08252883429265,-1.2719672788615,1.00386322328758,-6.57507854450266,1.76506890674661,-7.41444157502059,0.943182095827694,135.164498112191,-8.70627912851639,-9.4900909873899,-8.30619862349936,-4.59287115591875,-5.5279417564736,-6.60226184396915,8.28718973481114,-12.2495767573586,-1.13166700869503,-8.19935134529405,1.7059171249363,-0.578739988,0.402411740237975,0.49645841386962,0.330355495189685,0.501964879558208,0.314684175442749,0.25146484,1.2792969,0.97924805,0.329249708835681,-0.543633364978903,-0.439343540138534,1.06031680791491,0.272617622817082,83.765027825278,0.00399016489511403
user1,wash_hands,139.220160930541,-6.28643387801694,-6.15623093235657,-7.91933019769192,-6.9359918365535,-5.69074128676531,-8.51029775781491,4.01885271242239,-9.41295494062676,1.17394387230556,-6.8091394545324,-6.56829972528636,133.986944134533,-10.1250721725272,-9.49620641052291,-7.80433842954537,-4.91909911740964,-6.57231415021247,-6.8278895069568,8.42952682518875,-10.5419252989301,1.97400133966638,-7.74209934194345,-0.487713002994226,134.788646413532,-9.36362755046242,-9.06198383126816,-6.90916497635507,-4.3374618728346,-4.35336748309841,-4.872600232312,7.28882326431625,-11.3353389251176,1.86651002352235,-10.3163876721115,-0.532173061517718,-0.392365370892857,0.890185547,-0.238741629758571,0.385438441100666,0.264817877130813,0.423840284816418,0.36254883,1.5322266,1.1682129,-0.745937903463394,0.686483799551969,-0.43704199299647,1.13152028359412,0.342575954072374,79.2064198515881,0.00340213157271248
user1,wash_hands,135.305513829197,-9.72533681690497,-9.18807664834253,-8.83656745561616,-3.96528079956684,-7.25363312918033,-5.10969290542631,6.94269965349951,-10.4814163261518,-0.195436321118463,-9.56138949761517,-0.495628791440026,135.296362429509,-8.6452931233592,-9.7081431291416,-8.77407173848656,-5.41235891511372,-4.47447351479476,-6.13884620927808,8.75359510459638,-10.4138211384846,-0.610360385464651,-9.02327504602061,0.522744769084903,136.442426210478,-8.55899346245507,-9.65410934859757,-7.89100539097076,-5.36418942946125,-3.85547361377539,-5.33926912970183,7.51094670190674,-9.23320897349476,-0.288435523092681,-8.10990236688708,0.183865847985373,-0.2665161135375,0.865319828,-0.41216736175,0.288955953030162,0.331060544192494,0.492164717607943,0.35766602,1.8649902,0.75097656,-0.281488277992066,0.555123922919257,0.00763915709367986,1.15053662205443,0.311530091895874,92.0429297643543,0.000751930806362676
user1,wash_hands,135.011481607462,-9.29145663317136,-9.97987465076198,-6.9971526677438,-6.48145798202988,-6.49203869136765,-5.83104286537733,7.92746846637215,-10.3311813821834,0.392762455314867,-7.31348142995197,0.176162393740255,135.215808116602,-8.7552257149694,-10.9500645125425,-8.37886668051572,-4.48250592304604,-6.15722483064236,-7.41636009716604,8.94039124967238,-11.7543854288635,-1.33571930205639,-7.47864799384787,0.0340816300423392,135.622152222441,-8.12231976171741,-8.21236803732628,-7.72530043166111,-5.00656396166817,-6.34681063860127,-6.62897490282419,8.21480648782139,-11.1859262273902,0.147336661322067,-8.28709264999405,-0.657218632469169,-0.352858556518518,0.834340036592593,-0.0962607305864197,0.399733363267121,0.343326232611048,0.455504933552196,1.1933594,2.1262207,1.0786133,0.0280779345661881,-0.297940752548553,-0.25800069599612,1.08849809246533,0.354652333739241,88.1683454896916,0.0114625066696783
user1,wash_hands,136.778550168666,-8.01774835967418,-7.71811257551517,-6.35218898338913,-4.95135745123483,-8.59989206737918,-7.00768002202029,6.59939096743747,-10.0059081949322,2.47389860388009,-5.2344077956766,-0.235490213286962,140.876820715091,-11.7717631465258,-8.38359919590839,-7.4426090889763,-9.69650116185275,-6.75044787528566,-0.681817917134253,-0.679362004291434,-2.67171028690782,0.426117009496261,-5.45882758031587,-4.72609385776064,134.422873811443,-8.95632413775328,-10.9295412692642,-8.33234121144461,-3.32371882752221,-6.56864500843669,-7.58041107067389,10.4840448859109,-12.7858912107317,0.600017188924318,-8.00294611069259,-1.22655801412496,-0.398656872202899,0.515126105231884,0.27575506726087,0.355970313862124,0.507686991559564,0.707057923630003,0.36791992,1.6037598,1.4208984,0.549800961123876,-0.481640098935967,-0.457429254396253,1.12914137058197,0.313628695135647,77.9107545701558,-0.00862235925978014
user1,wash_hands,134.53205652843,-8.70510663544499,-9.43681308218187,-7.93657420231758,-5.24265387980016,-5.79117481945396,-7.52877689707591,8.15216076600226,-11.6689788317469,-2.82668690711391,-7.1746778533952,1.02824421054005,138.566697166118,-11.0152269694849,-9.48298139528941,-5.49776970602548,-8.35703279710875,-7.12058638938687,-2.12717070415599,1.8211754593955,-9.08461873310607,1.65547344018195,-11.9896326305469,0.295250744788661,137.562163452918,-6.89902783269583,-8.55117883619829,-7.15824645691376,-3.79019857696303,-5.36307591855834,-7.37604675092077,5.25004842324196,-12.0718914358529,-3.51501218280598,-8.73588536699933,-0.44292475569894,-0.256477262858025,0.669222607617284,0.304057556987654,0.299180245668139,0.554535288178519,0.697186465534009,0.5185547,2.199707,1.7265625,0.203339669796191,-0.394755476998504,-0.337210337733645,1.16518622897338,0.349462590017745,94.3800845468441,0.00508190449900202
user1,wash_hands,135.874382741405,-9.09617206337417,-10.1912560108074,-7.12460844400856,-6.35035315803471,-6.02164054016194,-6.73838071394184,7.39517563987551,-7.68449041834702,-1.95735268268293,-6.25455048567977,0.813571032725977,136.496674040603,-8.34200615055653,-8.95082820592061,-6.85994347573664,-5.18221646317166,-5.59802835794349,-6.58002451122818,6.75159200474209,-12.9651891149712,-1.10941120030459,-7.38400741641415,-0.957637518484363,135.265462686728,-7.90396195683074,-9.25939415940458,-7.43489767302088,-4.8459732750397,-6.1659396870506,-7.01545162379337,7.85087521490268,-13.6498108861332,-1.15942274607266,-8.65925062689783,-0.335277695258997,-0.246596392720588,0.556396483323529,0.228989548191176,0.304126309236232,0.532566924496099,0.763365534102083,0.44091797,1.5883789,1.7480469,0.246539126929926,-0.240014735189499,-0.265545500646788,1.12516804679745,0.321064494131395,76.5114271822264,-0.0144834714398569
user1,wash_hands,136.353433371701,-8.58740610193348,-8.88967027238584,-7.31427559496201,-5.31772901289889,-6.20535295252934,-6.97450206160758,6.26610825984142,-12.7872578820747,-4.2877191836213,-7.20914245979221,-1.68856025083474,137.509337211791,-7.50277041253813,-10.6219401619242,-8.71169322928752,-4.50542018919079,-3.26388473821447,-7.14475802680633,7.25626203546523,-11.4120830678873,-2.40015253170072,-8.86038436215761,1.01632353986233,135.515764834553,-8.3940926179808,-10.4012942786716,-9.39177119106603,-5.34482314895993,-6.2237410550561,-8.19983432444452,7.35185253951683,-11.8078355233621,-0.878236797108594,-9.05947436092369,-1.41369831132297,-0.292533004911392,0.752191086075949,-0.0447797169341772,0.278675972905782,0.307560155176272,0.633336195135823,0.37573242,1.5996094,1.0793457,-0.0907850944869226,-0.469129244309199,0.123891119683091,1.08388928064289,0.212695429822902,85.6272531707886,-0.00388480170107166
user1,wash_hands,134.25123607453,-9.50645178968162,-10.1784978438616,-8.41884508940431,-4.52189091313833,-5.09741236605542,-6.18696592470312,10.485304971274,-11.4828728347744,0.00162667300340872,-6.08000723398983,-2.64274822083679,139.453121596149,-6.96836744159789,-8.78923691381043,-6.06459711553862,-7.37188011441264,-6.69264423527864,-10.5973757978632,-2.79246463265764,-9.37830367617766,3.52637263406088,-9.99033842299741,0.796484080314115,137.406242346843,-7.13960742157652,-7.11875502720042,-7.71995966879381,-7.56557529323013,-8.81566699040617,-9.33024754829789,1.56546848541815,-12.9521201868037,-0.0927822066566462,-5.00033864524994,0.678345891082205,-0.528585684753623,0.658001444013044,-0.332268313043478,0.216739163058274,0.257176708655643,0.609544420925494,-0.026611328,1.157959,0.8852539,-0.168151460492295,0.289133584609283,-0.0251204851790533,1.1093930784112,0.265853992432578,76.5481224103725,0.00708008452154587
user1,wash_hands,138.279678488445,-7.72353624034734,-7.85081479736329,-8.47950189324126,-6.58639740044604,-7.067142939557,-9.98091725710923,2.44235934489816,-7.29209009439899,3.09365019998357,-4.60021490928562,-1.29678956151651,136.057160329482,-9.76731352849836,-10.2382256125241,-7.37633871122039,-8.22626546491945,-3.94008043717753,-5.70327497573704,5.0883266091104,-8.6854012886368,0.585645971825913,-5.57527218947653,-0.0442454164374423,134.968158454116,-9.09955191470299,-10.07635780752,-9.00062413225678,-5.05858609120768,-4.40227102640197,-6.75716882178538,7.99039970665097,-10.8150487939954,0.524525721533359,-7.71370908903504,1.17105045350803,-0.468024358666667,0.634646943611111,-0.544487844027778,0.281300504359831,0.290725171194042,0.678602115695175,0.24584961,1.1188965,1.7937012,-0.0329268894673669,0.534310098469063,0.257711557076835,1.18254339348234,0.370501523108125,85.1431243307283,0.0033694866744856
user1,wash_hands,137.556775229877,-8.005259265477,-9.52498199821386,-9.14126351615817,-8.23448362074835,-7.20434784330161,-7.09791718464291,6.73530692830773,-4.060515320737,2.64638875524973,-5.01129079788095,-0.546638862547978,135.72045586841,-8.62994685174245,-10.6070303941551,-9.32617478704822,-4.40595677578962,-6.16616446332639,-9.22180609614506,7.28842326906047,-9.75672161505864,-1.54374434536915,-5.99471648967579,-0.727808539587664,135.207335104287,-8.73336448031161,-10.2634082975892,-8.84511168823217,-4.59890466723959,-5.48610631501866,-8.56722977653967,5.88086871225517,-9.3761826194301,-3.08158326713682,-7.64796501874022,1.28230637824777,-0.491721129487179,0.601740913794872,0.117475459692308,0.18944869264676,0.497799700892552,0.62664712785875,-0.12866211,1.8232422,1.0466309,0.206573990893567,-0.358019203207889,-0.350242685760888,1.10094692569186,0.272508008288441,85.8738602039654,-0.00497416298409611
user1,wash_hands,137.339994867474,-7.28687964798028,-9.91118033355965,-9.49322201508663,-3.69105588667003,-1.72099362946593,-6.75092665244477,4.72819032566394,-12.0208668302221,-2.45377001747882,-5.96026513203024,0.303951444301191,136.28474532145,-8.80301699961803,-11.288585310489,-8.17137612451496,-4.81951338432113,-7.83845380227592,-8.0952398443779,6.35296140512393,-9.31181194570498,1.51664925844143,-4.02997480183227,1.61739214869299,136.2109528644,-8.51470731569538,-10.6280160517784,-9.19657247578145,-3.81248540709324,-4.47629059509979,-7.36298144527888,6.56377490454683,-9.65886399371375,-2.56095619054424,-7.91261824153125,-0.403878590147728,-0.502123097987342,0.69089015513924,-0.251529741465823,0.216158846869706,0.312228290039898,0.545464643760738,0.11035156,1.5068359,1.2416992,0.295877682251255,-0.126941383522919,-0.172941779017937,1.08462301097975,0.230522804010315,85.6852178674006,0.00227664287546353
user1,wash_hands,136.668116368427,-9.62663062290476,-11.7079072152122,-8.55138751419885,-4.97924007812038,-3.51392255896627,-7.98989416099361,1.66616045411724,-9.00507553656502,2.21543696952429,-3.66127704109609,1.72730869376676,138.357263188058,-8.90555697132829,-8.15882510469888,-7.95323701395959,-5.32833217746618,-3.52139543012939,-3.59840219484069,2.94372673947548,-6.96964797187596,-3.10397548023133,-8.18542263304312,0.0137084242082819,128.066045603069,-1.43090758288236,-4.18971583377477,-3.87356125758966,-6.40662290998345,1.46896426527979,-4.28094078824319,-3.96185572538993,-3.96716411376098,-14.4735812214897,-12.9391815689961,-1.09755720245848,-0.498662111253333,0.545823566173333,0.553417968653333,1.21924274345387,1.7123533096189,1.09700629622801,2.4438477,7.967285,3.9729004,-0.177426254087591,-0.706734037138425,0.333572862851102,1.91013373503949,1.66990925877098,143.260030127962,0.00605655745805755
user1,wash_hands,115.577514777786,-3.76950818788965,-5.43157402177325,-1.73326738432015,-9.51776637691211,3.2099355265675,-3.78067698635286,-0.695844402900235,-3.90066158886473,-8.71096359441918,-4.11864928987557,1.31593693308526,114.891147993088,-4.08227939706224,-5.33311579212722,-2.04508708213781,-6.77963172646135,2.56491223273532,-3.03987979950833,1.2580903596653,-5.71436820466912,-10.2481482174893,-2.10841384210926,3.51030672187277,116.502271919562,-4.26203357426809,-3.50220781924882,-4.06540368643421,-6.67571512882189,6.67143702059071,4.25966737269488,-5.25088892055171,-1.39310688641558,-4.49350275183293,-3.85004926114673,6.14258123361535,-0.323725103571429,0.845955316373626,0.0361328144725275,0.913688461851488,1.46567045661053,1.15773520432632,1.9475098,7.9990234,3.6171875,-0.241654679462541,-0.17101788910272,-0.0463956329429613,1.82679155124755,1.33416441832815,166.238031163527,-0.0177104842927406
user1,wash_hands,117.022808692334,-0.129834234356039,2.97001506904768,0.23075724581288,-1.41006958991878,-3.07865075190068,-0.724334845337332,-1.88704554595026,-5.08628890639024,-0.527665689738791,-3.44042379441589,3.03895913580122,122.140895267694,-2.04078319627171,1.30814844364719,0.968962730179797,0.991399177379114,-1.00443204350415,-6.51314714097003,-3.13097900213434,-3.08618320378273,-2.751213816392,-1.23161709387132,-0.741837034778452,118.205752108745,2.37308466946774,3.73903501144265,0.404598044526626,0.282444945889792,-3.61700048634728,-4.9132925726294,-2.52069411308117,-4.47004638099453,-1.37737773696731,-3.19936020478099,0.668442549997801,-0.134086414185897,0.693206004589744,-0.500256660641026,0.407019658999791,0.570158155580999,0.775462820430644,0.93188477,2.4980469,2.5358887,-0.213946884982011,-0.134475036450112,0.25289183918282,1.2668370537727,0.474198263036473,98.8132901942708,0.000543225185084875
user1,wash_hands,113.798859639444,0.0130117857530725,2.76264918207246,1.59176056506273,-1.22604831475101,0.372895838073593,-2.21554305335075,-1.75322711395327,-2.48840032631218,0.51311465321979,-0.0681785548020841,1.11741859509026,114.101453953886,-4.06490822998084,-2.70191684900683,-2.42772258298145,-2.25146863842822,-0.358837042323495,-2.04045805486238,-0.96535513193582,-2.70158870648597,0.0714449026748134,-0.188904190529919,0.282986600788046,118.939085319694,1.79282850395145,-3.10138757940613,-4.45085421433933,-6.21710683282541,-13.523798390876,-6.07609985791706,-0.275126583300332,-9.09541964908611,-2.40333514200684,7.53872366621479,8.08548104895759,-0.692382812483871,0.505831810790323,0.0247763351322581,0.343625641177413,0.478051068136312,0.46075063460742,0.023925781,1.7111816,0.6748047,0.368356046822486,-0.511163492595906,0.220694358534944,1.09980224567141,0.27829083285862,68.1877392316277,-0.00585355314094901
user1,brush_teeth,111.976390782708,-1.04955810212255,-5.89823075151038,-4.95240891768766,-5.28155751135905,-3.14277123509481,-1.02349642418384,2.09292968694788,-4.58310915970425,-1.69855618389781,-5.01405068765858,-7.13094606965054,130.551404485059,-9.89943527710222,-10.8913665046052,-10.0247336150103,-7.09696474647207,-7.57918231698077,-5.53415269370062,6.91399583111757,-10.0960772960104,1.1009719031946,-5.50027598502391,-0.124492330315941,139.212570649307,-6.39832434986444,-7.75989591452594,-7.2931360207717,-4.59197652425551,1.77826783113193,2.0412954872579,6.31162002423343,-10.7803638658941,-5.49710050192527,-6.92205579421074,4.65904728804103,-0.17401994955,0.971404161142857,0.0289167132857143,0.105043603178644,0.0428571723900302,0.141588657310477,0.08911133,1.0979004,0.26123047,-0.0273396026107213,-0.692948975032081,-0.183423655634493,1.00265983893192,0.0435137112072799,70.1861887252343,0.00219455826383599
user1,brush_teeth,139.173409060032,-5.84243181872819,-5.78601200680398,-6.07694304487548,-6.22986241048103,-3.99644209634549,-6.84896560539982,5.12457086282959,-7.11299956099139,-2.43309239168266,-5.60691278357916,1.34010379739617,128.566665684569,-5.86819149960095,-7.9240792093927,-5.29822114654297,-4.58241030543259,-5.67762804605312,-8.70542672638213,6.53587189347035,-8.56560107863507,-6.90385403091976,-7.61571366963454,2.08399856965138,129.802918630757,-10.4479518810801,-3.04597936845889,-5.57559840745033,-7.67890223551643,-0.17547210803626,2.56443109844084,1.27257649227119,-8.1752335068248,-5.13587145457793,-6.55294352327153,-0.0160908389495235,-0.512383182658228,0.766270891265823,0.326669427594937,0.178248117699313,0.152369815889654,0.104783139849381,-0.17456055,1.0266113,0.48535156,0.815374301671702,-0.797179640165644,-0.832915426864954,1.00898987321133,0.0594824093840062,79.7101999836954,-0.0011381490968469
user1,brush_teeth,134.816620807222,-3.64729418497116,-0.360602545941209,0.0137556061955324,-9.24210210602893,-5.8403907942509,1.32548446874299,3.30094973900428,-9.06648383320689,0.586134733651277,-3.62510406544442,-3.93052746854526,112.766858694317,-3.03805812779148,-5.37182562655994,-1.91207634991535,-2.16206244417773,2.95337350827456,-3.32125148287674,-1.26437736029478,-6.43895591097653,-6.95413648361438,-4.38832121819689,4.07775976788683,136.756766682578,-5.65930228990404,-7.9265553455426,-3.27238040075041,-4.94421081099774,-0.940808871989254,-5.8665719156673,-2.54377215345171,-8.32247582352873,-1.61627503220726,-1.21025457488281,2.11343412455523,-0.141276041743333,0.9374511724,0.00956380177866667,0.302138599053551,0.125767877823851,0.230012997825361,0.65893555,1.3520508,0.32739258,-0.176547144986664,-0.32379798164679,-0.132971440336552,1.01988803566883,0.129596316930578,76.4916026751624,0.00316316906459715
user1,brush_teeth,144.540483061284,-7.29062837079506,-5.8389265121914,-4.23309116822884,-9.34369989004826,-2.21480921703736,-2.29092878905932,-4.50757172394723,-2.55251426128649,0.364737882605024,-3.66114536350962,2.45154159413963,133.739945068874,0.620873697848896,-0.560029551527511,2.50972323804779,-3.68296348469356,-0.929080987394026,-1.82781297616427,-0.84103278388223,-1.15856002637363,0.397544371825977,-1.53207977381548,1.48624030196078,113.736296896449,-2.80248672030635,-6.83179717417299,-2.15815084723407,-1.58857702059602,-0.0552471134245865,-1.18655132336812,-2.83279567686263,-6.80160100945965,-1.69843771917372,-4.39294773857034,-4.39720028416817,0.15169906615625,0.98908996046875,-0.0940093993453125,0.0683754188955227,0.0533395124889556,0.114975895867811,0.3083496,1.175293,0.044921875,-0.149506066595432,-0.115941112131203,-0.132353666814713,1.01357969958759,0.0572044241462467,64.8691007736057,-0.00357342821055551
user1,brush_teeth,108.164688561276,-5.28393966626396,-2.93623387146314,-3.28433674085878,-1.52723272431841,-4.30219203639726,-4.18783484920153,-2.99701566979418,-1.60032239378616,-3.60470235452115,1.01998010988833,-0.653658502284314,129.117899235124,-3.76419253837969,-8.54394484599005,-10.1613033211259,-5.846558121553,-11.7963247474154,-2.96767397995968,-4.42217291974225,-8.58129097769123,-3.5515925679992,4.0707900050326,2.50541883878205,135.849487479177,-8.17752610383579,-11.6199431848351,-3.37580370676208,-2.79148488056425,-7.712966485891,-5.14261219110475,-1.76559819102703,-5.47296566327078,-1.68456958158392,-6.43623368905437,0.283492049035774,0.277880171403239,0.460074408746479,0.325508225485916,0.512970085323732,0.646980590832517,0.667101153426352,1.7553711,1.2470703,2.0683594,-0.0922176212354029,-0.389599558609606,-0.836308855870382,1.17255429005555,0.36428482496348,83.2513545939444,0.0108173339588383
user1,brush_teeth,121.926223584945,-7.96475079925316,-15.3281025255291,-5.61388386982198,3.75331230517809,-10.9086676191918,-6.38589910580342,-0.82999384193458,-1.3038137393029,-0.242442863921068,-1.93933508089972,-2.10924252426398,123.635755411246,-10.7822815991433,-21.0458903227465,-6.41868110734072,8.06558158508779,-5.73138452979276,-3.71457552820741,-3.33277252434201,-0.747444678758691,-3.99938895570148,-2.27530255393291,0.313097209676244,124.116934562725,-10.595617571704,-20.8908403155658,-7.75705913214245,6.18302330353113,-5.4820396813996,-4.35453432138468,-2.1816819973799,-5.21495735883113,-0.653322964137739,-3.45935074051477,1.50563155048251,0.686945993998718,-0.392584385,0.495702497692308,0.873321941631627,0.366763120635688,0.836068266976551,2.3288574,0.38183594,1.9694824,0.845516934080924,-0.950387786937068,-0.842246549514848,1.48835050831535,0.485098120830044,116.091339648597,-0.00131649091587991
